dataset_id	analysis_id	file_id	file	sample_id	submitter_sample_id	icgc_sample_id	aliquot_id	icgc_project_code
EGAD00001002154	EGAZ00001230058	EGAF00001198329	26ca8b7d-2d96-4890-96e2-b358882d9a65/659057c3585708c2692f6900df2ce9db.bam	EGAN00001403209	8051720	SA506712	5f13e9b8-6c8e-4fd7-aef1-da4e5d5e2a5e	PAEN-AU
EGAD00001002154	EGAZ00001230058	EGAF00001198330	26ca8b7d-2d96-4890-96e2-b358882d9a65/659057c3585708c2692f6900df2ce9db.bam.bai	EGAN00001403209	8051720	SA506712	5f13e9b8-6c8e-4fd7-aef1-da4e5d5e2a5e	PAEN-AU
EGAD00001002154	EGAZ00001230058	EGAF00001198331	26ca8b7d-2d96-4890-96e2-b358882d9a65/analysis.26ca8b7d-2d96-4890-96e2-b358882d9a65.GNOS.xml.gz	EGAN00001403209	8051720	SA506712	5f13e9b8-6c8e-4fd7-aef1-da4e5d5e2a5e	PAEN-AU
EGAD00001002154	EGAZ00001230059	EGAF00001196712	6de7c8dc-27d9-4078-89ff-c638ea9a2d3f/49ef2aca2ddd5ccef94744e4f79b32b4.bam.bai	EGAN00001403224	8051705	SA506695	a2c64d54-7767-43be-9a87-91c2a1fe443c	PAEN-AU
EGAD00001002154	EGAZ00001230059	EGAF00001196713	6de7c8dc-27d9-4078-89ff-c638ea9a2d3f/analysis.6de7c8dc-27d9-4078-89ff-c638ea9a2d3f.GNOS.xml.gz	EGAN00001403224	8051705	SA506695	a2c64d54-7767-43be-9a87-91c2a1fe443c	PAEN-AU
EGAD00001002154	EGAZ00001230059	EGAF00001196711	6de7c8dc-27d9-4078-89ff-c638ea9a2d3f/49ef2aca2ddd5ccef94744e4f79b32b4.bam	EGAN00001403224	8051705	SA506695	a2c64d54-7767-43be-9a87-91c2a1fe443c	PAEN-AU
EGAD00001002154	EGAZ00001230060	EGAF00001198334	e198c1a8-09fd-40b3-96a4-14eb9910bf59/analysis.e198c1a8-09fd-40b3-96a4-14eb9910bf59.GNOS.xml.gz	EGAN00001403200	8051671	SA506690	ce9990f6-9c57-499b-a6ff-d1cd241762ac	PAEN-AU
EGAD00001002154	EGAZ00001230060	EGAF00001198333	e198c1a8-09fd-40b3-96a4-14eb9910bf59/20cbb075f0b88a26cb6dbb7cdd44e194.bam.bai	EGAN00001403200	8051671	SA506690	ce9990f6-9c57-499b-a6ff-d1cd241762ac	PAEN-AU
EGAD00001002154	EGAZ00001230060	EGAF00001198332	e198c1a8-09fd-40b3-96a4-14eb9910bf59/20cbb075f0b88a26cb6dbb7cdd44e194.bam	EGAN00001403200	8051671	SA506690	ce9990f6-9c57-499b-a6ff-d1cd241762ac	PAEN-AU
EGAD00001002154	EGAZ00001230061	EGAF00001196714	9f132779-3875-4274-af01-1f68a6f450c2/12e1de3832a08254f59f23bd2369cd96.bam	EGAN00001403256	1265N	SA544425	83f20060-5d1f-4295-821f-2a07024263bc	PAEN-AU
